requested_scheme_code,requested_scheme_name,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date,nav,fetched_at_utc,source_url
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-30,108.5225,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-29,108.4982,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-28,108.4921,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-27,108.472,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-26,108.4303,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-23,108.4095,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-22,108.3903,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-21,108.3843,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-20,108.4123,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-19,108.3837,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-16,108.3466,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-15,108.3336,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-14,108.3488,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-13,108.2884,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-12,108.2614,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-09,108.1868,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-08,108.1783,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-07,108.1551,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-06,108.1762,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-05,108.1499,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-02,108.0988,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-12-01,108.0832,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-30,108.0334,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-29,107.99,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-28,107.9959,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-25,107.9066,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-24,107.8882,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-23,107.8393,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-22,107.8369,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-21,107.8002,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-18,107.7527,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-17,107.7346,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-16,107.7065,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-15,107.709,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-14,107.6593,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-11,107.6105,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-10,107.5243,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-09,107.4581,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-07,107.3633,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-04,107.307,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-03,107.2944,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-02,107.303,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-11-01,107.2818,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-31,107.2729,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-28,107.2137,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-27,107.2349,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-25,107.112,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-21,106.9649,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-20,106.9757,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-19,106.997,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-18,106.9767,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-17,106.9437,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-14,106.7922,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-13,106.812,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-12,106.808,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-11,106.782,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-10,106.8233,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-07,106.8408,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-06,106.8875,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-04,106.8856,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-10-03,106.8261,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-30,106.7948,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-29,106.7145,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-28,106.6485,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-27,106.6575,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-26,106.6784,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-23,106.6333,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-22,106.7549,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-21,106.8072,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-20,106.824,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-19,106.8748,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-16,106.8585,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-15,106.9084,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-14,106.9625,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-13,106.9983,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-12,106.954,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-09,106.9116,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-08,106.9005,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-07,106.8681,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-06,106.8291,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-05,106.8191,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-02,106.7705,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-09-01,106.7475,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-30,106.7038,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-29,106.6906,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-26,106.6296,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-25,106.5824,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-24,106.599,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-23,106.5597,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-22,106.5568,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-19,106.5072,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
119551,SBI Bluechip,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,2022-08-18,106.5141,2026-06-23T05:29:58.847318+00:00,https://api.mfapi.in/mf/119551
